"index","payment_date","userid","price","payment_period"
"2862","2017-01-02T00:00:00.000Z","57ac9cf4b98139e01833","5000","2017-01-01T00:00:00.000Z"
"2863","2017-02-02T00:00:00.000Z","57ac9cf4b98139e01833","5000","2017-02-01T00:00:00.000Z"
"2864","2016-05-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-05-01T00:00:00.000Z"
"2865","2016-06-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-06-01T00:00:00.000Z"
"2866","2016-07-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-07-01T00:00:00.000Z"
"2867","2016-08-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-08-01T00:00:00.000Z"
"2868","2016-09-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-09-01T00:00:00.000Z"
"2869","2016-10-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-10-01T00:00:00.000Z"
"2870","2016-11-20T00:00:00.000Z","57b620e62890942791eb","5000","2016-11-01T00:00:00.000Z"
"2871","2016-05-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-05-01T00:00:00.000Z"
"2872","2016-06-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-06-01T00:00:00.000Z"
"2873","2016-07-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-07-01T00:00:00.000Z"
"2874","2016-08-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-08-01T00:00:00.000Z"
"2875","2016-09-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-09-01T00:00:00.000Z"
"2876","2016-10-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-10-01T00:00:00.000Z"
"2877","2016-11-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-11-01T00:00:00.000Z"
"2878","2016-12-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2016-12-01T00:00:00.000Z"
"2879","2017-01-23T00:00:00.000Z","57c463254d615b64d1b2","5000","2017-01-01T00:00:00.000Z"
"2880","2016-05-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-05-01T00:00:00.000Z"
"2881","2016-06-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-06-01T00:00:00.000Z"
"2882","2016-07-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-07-01T00:00:00.000Z"
"2883","2016-08-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-08-01T00:00:00.000Z"
"2884","2016-09-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-09-01T00:00:00.000Z"
"2885","2016-10-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-10-01T00:00:00.000Z"
"2886","2016-11-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-11-01T00:00:00.000Z"
"2887","2016-12-20T00:00:00.000Z","57da556bd38f1b581883","5000","2016-12-01T00:00:00.000Z"
"2888","2017-01-20T00:00:00.000Z","57da556bd38f1b581883","5000","2017-01-01T00:00:00.000Z"
"2889","2017-02-20T00:00:00.000Z","57db20d5","5000","2017-02-01T00:00:00.000Z"
"2890","2017-02-20T00:00:00.000Z","57ded85a","5000","2017-02-01T00:00:00.000Z"
"2891","2016-12-31T00:00:00.000Z","57e0b7e4","5000","2016-12-01T00:00:00.000Z"
"2892","2016-09-20T00:00:00.000Z","58108754","5000","2016-09-01T00:00:00.000Z"
"2893","2017-02-20T00:00:00.000Z","5810fd9b","5000","2017-02-01T00:00:00.000Z"
"2894","2016-11-22T00:00:00.000Z","583641724dba51b63dbb","5000","2016-11-01T00:00:00.000Z"
"2895","2016-12-22T00:00:00.000Z","583641724dba51b63dbb","5000","2016-12-01T00:00:00.000Z"
"2896","2017-01-22T00:00:00.000Z","583641724dba51b63dbb","5000","2017-01-01T00:00:00.000Z"
"2897","2017-01-03T00:00:00.000Z","583fd8cf1cb9361b9bd5","5000","2017-01-01T00:00:00.000Z"
"2898","2016-08-22T00:00:00.000Z","5859f264","5000","2016-08-01T00:00:00.000Z"
"2899","2016-08-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2016-08-01T00:00:00.000Z"
"2900","2016-09-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2016-09-01T00:00:00.000Z"
"2901","2016-10-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2016-10-01T00:00:00.000Z"
"2902","2016-11-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2016-11-01T00:00:00.000Z"
"2903","2016-12-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2016-12-01T00:00:00.000Z"
"2904","2017-01-18T00:00:00.000Z","585f76281d40208ea5f2","5000","2017-01-01T00:00:00.000Z"
"2905","2016-09-09T00:00:00.000Z","586d189e","5000","2016-09-01T00:00:00.000Z"
"2906","2016-07-17T00:00:00.000Z","5875d2938f22ff451526","5000","2016-07-01T00:00:00.000Z"
"2907","2017-02-20T00:00:00.000Z","587d29af","5000","2017-02-01T00:00:00.000Z"
"2908","2016-06-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-06-01T00:00:00.000Z"
"2909","2016-07-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-07-01T00:00:00.000Z"
"2910","2016-08-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-08-01T00:00:00.000Z"
"2911","2016-09-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-09-01T00:00:00.000Z"
"2912","2016-10-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-10-01T00:00:00.000Z"
"2913","2016-11-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-11-01T00:00:00.000Z"
"2914","2016-12-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2016-12-01T00:00:00.000Z"
"2915","2017-01-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2017-01-01T00:00:00.000Z"
"2916","2017-02-13T00:00:00.000Z","58866795cb791df1ee0b","5000","2017-02-01T00:00:00.000Z"
"2917","2016-12-27T00:00:00.000Z","58a91b59ea2e26e2f9c3","5000","2016-12-01T00:00:00.000Z"
"2918","2017-01-27T00:00:00.000Z","58a91b59ea2e26e2f9c3","5000","2017-01-01T00:00:00.000Z"
"2919","2016-08-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2016-08-01T00:00:00.000Z"
"2920","2016-09-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2016-09-01T00:00:00.000Z"
"2921","2016-10-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2016-10-01T00:00:00.000Z"
"2922","2016-11-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2016-11-01T00:00:00.000Z"
"2923","2016-12-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2016-12-01T00:00:00.000Z"
"2924","2017-01-22T00:00:00.000Z","58d4fc76ee98992fce26","5000","2017-01-01T00:00:00.000Z"
"2925","2016-06-10T00:00:00.000Z","58e6f3f1","5000","2016-06-01T00:00:00.000Z"
"2926","2016-10-26T00:00:00.000Z","58eb478f11ec2752f501","5000","2016-10-01T00:00:00.000Z"
"2927","2016-11-26T00:00:00.000Z","58eb478f11ec2752f501","5000","2016-11-01T00:00:00.000Z"
"2928","2016-12-26T00:00:00.000Z","58eb478f11ec2752f501","5000","2016-12-01T00:00:00.000Z"
"2929","2017-01-26T00:00:00.000Z","58eb478f11ec2752f501","5000","2017-01-01T00:00:00.000Z"
"2930","2016-08-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2016-08-01T00:00:00.000Z"
"2931","2016-09-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2016-09-01T00:00:00.000Z"
"2932","2016-10-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2016-10-01T00:00:00.000Z"
"2933","2016-11-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2016-11-01T00:00:00.000Z"
"2934","2016-12-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2016-12-01T00:00:00.000Z"
"2935","2017-01-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2017-01-01T00:00:00.000Z"
"2936","2017-02-07T00:00:00.000Z","58f374c94acbccf4c9b4","5000","2017-02-01T00:00:00.000Z"
"2937","2016-07-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-07-01T00:00:00.000Z"
"2938","2016-08-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-08-01T00:00:00.000Z"
"2939","2016-09-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-09-01T00:00:00.000Z"
"2940","2016-10-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-10-01T00:00:00.000Z"
"2941","2016-11-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-11-01T00:00:00.000Z"
"2942","2016-12-04T00:00:00.000Z","59014fb963a52ca89364","5000","2016-12-01T00:00:00.000Z"
"2943","2017-01-04T00:00:00.000Z","59014fb963a52ca89364","5000","2017-01-01T00:00:00.000Z"
"2944","2017-02-04T00:00:00.000Z","59014fb963a52ca89364","5000","2017-02-01T00:00:00.000Z"
"2945","2016-07-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-07-01T00:00:00.000Z"
"2946","2016-08-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-08-01T00:00:00.000Z"
"2947","2016-09-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-09-01T00:00:00.000Z"
"2948","2016-10-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-10-01T00:00:00.000Z"
"2949","2016-11-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-11-01T00:00:00.000Z"
"2950","2016-12-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2016-12-01T00:00:00.000Z"
"2951","2017-01-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2017-01-01T00:00:00.000Z"
"2952","2017-02-09T00:00:00.000Z","59083f56e37a103e1fc9","5000","2017-02-01T00:00:00.000Z"
"2953","2016-12-10T00:00:00.000Z","59556ae5be10b08bb1d5","5000","2016-12-01T00:00:00.000Z"
"2954","2016-06-06T00:00:00.000Z","59638fc76449d96adf59","5000","2016-06-01T00:00:00.000Z"
"2955","2016-07-06T00:00:00.000Z","59638fc76449d96adf59","5000","2016-07-01T00:00:00.000Z"
"2956","2017-01-15T00:00:00.000Z","596e9c6530904a8b8bc4","5000","2017-01-01T00:00:00.000Z"
"2957","2016-08-25T00:00:00.000Z","597642c","5000","2016-08-01T00:00:00.000Z"
"2958","2016-05-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-05-01T00:00:00.000Z"
"2959","2016-06-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-06-01T00:00:00.000Z"
"2960","2016-07-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-07-01T00:00:00.000Z"
"2961","2016-08-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-08-01T00:00:00.000Z"
"2962","2016-09-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-09-01T00:00:00.000Z"
"2963","2016-10-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-10-01T00:00:00.000Z"
"2964","2016-11-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-11-01T00:00:00.000Z"
"2965","2016-12-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2016-12-01T00:00:00.000Z"
"2966","2017-01-30T00:00:00.000Z","597811f4a5db3fa73c26","5000","2017-01-01T00:00:00.000Z"
"2967","2016-07-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-07-01T00:00:00.000Z"
"2968","2016-08-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-08-01T00:00:00.000Z"
"2969","2016-09-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-09-01T00:00:00.000Z"
"2970","2016-10-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-10-01T00:00:00.000Z"
"2971","2016-11-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-11-01T00:00:00.000Z"
"2972","2016-12-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2016-12-01T00:00:00.000Z"
"2973","2017-01-29T00:00:00.000Z","59944a1f57ae85c117e2","5000","2017-01-01T00:00:00.000Z"
"2974","2017-02-20T00:00:00.000Z","59b32976","5000","2017-02-01T00:00:00.000Z"
"2975","2016-07-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-07-01T00:00:00.000Z"
"2976","2016-08-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-08-01T00:00:00.000Z"
"2977","2016-09-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-09-01T00:00:00.000Z"
"2978","2016-10-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-10-01T00:00:00.000Z"
"2979","2016-11-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-11-01T00:00:00.000Z"
"2980","2016-12-22T00:00:00.000Z","59cb60c545a1109de252","5000","2016-12-01T00:00:00.000Z"
"2981","2017-01-22T00:00:00.000Z","59cb60c545a1109de252","5000","2017-01-01T00:00:00.000Z"
"2982","2017-02-20T00:00:00.000Z","59f19e27","5000","2017-02-01T00:00:00.000Z"
"2983","2016-06-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-06-01T00:00:00.000Z"
"2984","2016-07-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-07-01T00:00:00.000Z"
"2985","2016-08-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-08-01T00:00:00.000Z"
"2986","2016-09-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-09-01T00:00:00.000Z"
"2987","2016-10-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-10-01T00:00:00.000Z"
"2988","2016-11-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-11-01T00:00:00.000Z"
"2989","2016-12-12T00:00:00.000Z","59f78641b3741032b31d","5000","2016-12-01T00:00:00.000Z"
"2990","2017-01-12T00:00:00.000Z","59f78641b3741032b31d","5000","2017-01-01T00:00:00.000Z"
"2991","2017-02-12T00:00:00.000Z","59f78641b3741032b31d","5000","2017-02-01T00:00:00.000Z"
"2992","2016-06-25T00:00:00.000Z","5a01846c92dbf51ba86a","5000","2016-06-01T00:00:00.000Z"
"2993","2016-07-25T00:00:00.000Z","5a01846c92dbf51ba86a","5000","2016-07-01T00:00:00.000Z"
"2994","2016-08-25T00:00:00.000Z","5a01846c92dbf51ba86a","5000","2016-08-01T00:00:00.000Z"
"2995","2016-07-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-07-01T00:00:00.000Z"
"2996","2016-08-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-08-01T00:00:00.000Z"
"2997","2016-09-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-09-01T00:00:00.000Z"
"2998","2016-10-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-10-01T00:00:00.000Z"
"2999","2016-11-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-11-01T00:00:00.000Z"
"3000","2016-12-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2016-12-01T00:00:00.000Z"
"3001","2017-01-28T00:00:00.000Z","5a06f024ff58d35d03f3","5000","2017-01-01T00:00:00.000Z"
"3002","2017-01-30T00:00:00.000Z","5a0afc0c","5000","2017-01-01T00:00:00.000Z"
"3003","2017-02-20T00:00:00.000Z","5a0f7903","5000","2017-02-01T00:00:00.000Z"
"3004","2016-10-11T00:00:00.000Z","5a2a4cdc767e2195cbc5","5000","2016-10-01T00:00:00.000Z"
"3005","2016-11-11T00:00:00.000Z","5a2a4cdc767e2195cbc5","5000","2016-11-01T00:00:00.000Z"
"3006","2017-02-20T00:00:00.000Z","5a5ad910","5000","2017-02-01T00:00:00.000Z"
"3007","2017-02-20T00:00:00.000Z","5a67bc4","5000","2017-02-01T00:00:00.000Z"
"3008","2016-08-09T00:00:00.000Z","5a6b2510bf70f1cdfed3","5000","2016-08-01T00:00:00.000Z"
"3009","2016-07-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-07-01T00:00:00.000Z"
"3010","2016-08-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-08-01T00:00:00.000Z"
"3011","2016-09-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-09-01T00:00:00.000Z"
"3012","2016-10-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-10-01T00:00:00.000Z"
"3013","2016-11-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-11-01T00:00:00.000Z"
"3014","2016-12-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2016-12-01T00:00:00.000Z"
"3015","2017-01-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2017-01-01T00:00:00.000Z"
"3016","2017-02-13T00:00:00.000Z","5a6f14cab42ab0da9178","5000","2017-02-01T00:00:00.000Z"
"3017","2017-02-20T00:00:00.000Z","5a85fecd","5000","2017-02-01T00:00:00.000Z"
"3018","2017-02-06T00:00:00.000Z","5a8e0abd2864a218960b","5000","2017-02-01T00:00:00.000Z"
"3019","2016-10-10T00:00:00.000Z","5aa20be8","5000","2016-10-01T00:00:00.000Z"
"3020","2017-01-27T00:00:00.000Z","5aa44fd8","5000","2017-01-01T00:00:00.000Z"
"3021","2016-11-08T00:00:00.000Z","5aaf412afb90ed9171e6","5000","2016-11-01T00:00:00.000Z"
"3022","2016-12-08T00:00:00.000Z","5aaf412afb90ed9171e6","5000","2016-12-01T00:00:00.000Z"
"3023","2017-01-08T00:00:00.000Z","5aaf412afb90ed9171e6","5000","2017-01-01T00:00:00.000Z"
"3024","2017-02-08T00:00:00.000Z","5aaf412afb90ed9171e6","5000","2017-02-01T00:00:00.000Z"
"3025","2017-02-20T00:00:00.000Z","5abc485f","5000","2017-02-01T00:00:00.000Z"
"3026","2017-02-06T00:00:00.000Z","5ac23ff1","5000","2017-02-01T00:00:00.000Z"
"3027","2016-09-24T00:00:00.000Z","5ac345c5f5dc59270f57","5000","2016-09-01T00:00:00.000Z"
"3028","2016-10-24T00:00:00.000Z","5ac345c5f5dc59270f57","5000","2016-10-01T00:00:00.000Z"
"3029","2016-11-24T00:00:00.000Z","5ac345c5f5dc59270f57","5000","2016-11-01T00:00:00.000Z"
"3030","2016-12-24T00:00:00.000Z","5ac345c5f5dc59270f57","5000","2016-12-01T00:00:00.000Z"
"3031","2017-01-24T00:00:00.000Z","5ac345c5f5dc59270f57","5000","2017-01-01T00:00:00.000Z"
"3032","2016-05-25T00:00:00.000Z","5aca34229f44e95fd5aa","5000","2016-05-01T00:00:00.000Z"
"3033","2016-12-23T00:00:00.000Z","5ae17aae6b53333804f7","5000","2016-12-01T00:00:00.000Z"
"3034","2016-12-20T00:00:00.000Z","5aed2745d4e6ebd4d3f8","5000","2016-12-01T00:00:00.000Z"
"3035","2017-01-20T00:00:00.000Z","5aed2745d4e6ebd4d3f8","5000","2017-01-01T00:00:00.000Z"
"3036","2016-09-27T00:00:00.000Z","5aff87d4c8da666a7c8e","5000","2016-09-01T00:00:00.000Z"
"3037","2017-02-20T00:00:00.000Z","5b10fbe2","5000","2017-02-01T00:00:00.000Z"
"3038","2016-09-22T00:00:00.000Z","5b44c2ad","5000","2016-09-01T00:00:00.000Z"
"3039","2016-05-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-05-01T00:00:00.000Z"
"3040","2016-06-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-06-01T00:00:00.000Z"
"3041","2016-07-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-07-01T00:00:00.000Z"
"3042","2016-08-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-08-01T00:00:00.000Z"
"3043","2016-09-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-09-01T00:00:00.000Z"
"3044","2016-10-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-10-01T00:00:00.000Z"
"3045","2016-11-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-11-01T00:00:00.000Z"
"3046","2016-12-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2016-12-01T00:00:00.000Z"
"3047","2017-01-23T00:00:00.000Z","5b62a49a8b4aaf8ed23c","5000","2017-01-01T00:00:00.000Z"
"3048","2017-02-20T00:00:00.000Z","5b678083","5000","2017-02-01T00:00:00.000Z"
"3049","2016-10-06T00:00:00.000Z","5b6dec7102fbf40e1cdc","5000","2016-10-01T00:00:00.000Z"
"3050","2016-11-06T00:00:00.000Z","5b6dec7102fbf40e1cdc","5000","2016-11-01T00:00:00.000Z"
"3051","2016-12-06T00:00:00.000Z","5b6dec7102fbf40e1cdc","5000","2016-12-01T00:00:00.000Z"
"3052","2017-01-06T00:00:00.000Z","5b6dec7102fbf40e1cdc","5000","2017-01-01T00:00:00.000Z"
"3053","2017-02-06T00:00:00.000Z","5b6dec7102fbf40e1cdc","5000","2017-02-01T00:00:00.000Z"
"3054","2017-02-20T00:00:00.000Z","5b9c6f","5000","2017-02-01T00:00:00.000Z"
"3055","2017-02-20T00:00:00.000Z","5ba56817","5000","2017-02-01T00:00:00.000Z"
"3056","2016-06-10T00:00:00.000Z","5bc25bf7a0d07d3a864f","5000","2016-06-01T00:00:00.000Z"
"3057","2016-11-04T00:00:00.000Z","5be31aee","5000","2016-11-01T00:00:00.000Z"
"3058","2017-02-20T00:00:00.000Z","5bf5bd1b","5000","2017-02-01T00:00:00.000Z"
"3059","2016-09-02T00:00:00.000Z","5c051aa1412673e30663","5000","2016-09-01T00:00:00.000Z"
"3060","2016-06-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-06-01T00:00:00.000Z"
"3061","2016-07-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-07-01T00:00:00.000Z"
"3062","2016-08-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-08-01T00:00:00.000Z"
"3063","2016-09-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-09-01T00:00:00.000Z"
"3064","2016-10-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-10-01T00:00:00.000Z"
"3065","2016-11-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-11-01T00:00:00.000Z"
"3066","2016-12-23T00:00:00.000Z","5c07705623198b46c546","5000","2016-12-01T00:00:00.000Z"
"3067","2017-01-23T00:00:00.000Z","5c07705623198b46c546","5000","2017-01-01T00:00:00.000Z"
"3068","2017-02-20T00:00:00.000Z","5c0eb471","5000","2017-02-01T00:00:00.000Z"
"3069","2016-08-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2016-08-01T00:00:00.000Z"
"3070","2016-09-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2016-09-01T00:00:00.000Z"
"3071","2016-10-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2016-10-01T00:00:00.000Z"
"3072","2016-11-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2016-11-01T00:00:00.000Z"
"3073","2016-12-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2016-12-01T00:00:00.000Z"
"3074","2017-01-18T00:00:00.000Z","5c2cdca23279b5a985b3","5000","2017-01-01T00:00:00.000Z"
"3075","2016-05-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-05-01T00:00:00.000Z"
"3076","2016-06-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-06-01T00:00:00.000Z"
"3077","2016-07-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-07-01T00:00:00.000Z"
"3078","2016-08-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-08-01T00:00:00.000Z"
"3079","2016-09-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-09-01T00:00:00.000Z"
"3080","2016-10-22T00:00:00.000Z","5c2fbffbe5edff0c9542","5000","2016-10-01T00:00:00.000Z"
"3081","2016-10-21T00:00:00.000Z","5c344ce9","5000","2016-10-01T00:00:00.000Z"
"3082","2017-02-20T00:00:00.000Z","5c420d10","5000","2017-02-01T00:00:00.000Z"
"3083","2016-10-04T00:00:00.000Z","5c4dd7e3f95f261335af","5000","2016-10-01T00:00:00.000Z"
"3084","2016-09-01T00:00:00.000Z","5c51db58","5000","2016-08-01T00:00:00.000Z"
"3085","2016-08-19T00:00:00.000Z","5c65b2796d548a09ba1b","5000","2016-08-01T00:00:00.000Z"
"3086","2016-06-19T00:00:00.000Z","5c6d5027","5000","2016-06-01T00:00:00.000Z"
"3087","2016-11-24T00:00:00.000Z","5c7198762c40f1ddada2","5000","2016-11-01T00:00:00.000Z"
"3088","2017-01-06T00:00:00.000Z","5c7198f80f4c0312cdf4","5000","2017-01-01T00:00:00.000Z"
"3089","2016-10-05T00:00:00.000Z","5c73eba79727629137b3","5000","2016-10-01T00:00:00.000Z"
"3090","2016-11-05T00:00:00.000Z","5c73eba79727629137b3","5000","2016-11-01T00:00:00.000Z"
"3091","2016-12-05T00:00:00.000Z","5c73eba79727629137b3","5000","2016-12-01T00:00:00.000Z"
"3092","2017-01-05T00:00:00.000Z","5c73eba79727629137b3","5000","2017-01-01T00:00:00.000Z"
"3093","2017-02-05T00:00:00.000Z","5c73eba79727629137b3","5000","2017-02-01T00:00:00.000Z"
"3094","2017-01-12T00:00:00.000Z","5c7f284966bdb382820f","5000","2017-01-01T00:00:00.000Z"
"3095","2017-02-20T00:00:00.000Z","5c8034da","5000","2017-02-01T00:00:00.000Z"
"3096","2017-02-20T00:00:00.000Z","5c8d933","5000","2017-02-01T00:00:00.000Z"
"3097","2017-02-20T00:00:00.000Z","5c9b22ca","5000","2017-02-01T00:00:00.000Z"
"3098","2017-02-20T00:00:00.000Z","5c9dda0d","5000","2017-02-01T00:00:00.000Z"
"3099","2016-07-29T00:00:00.000Z","5ca918776492b4bf5a70","5000","2016-07-01T00:00:00.000Z"
"3100","2016-06-05T00:00:00.000Z","5cacb2fe573836ec5706","5000","2016-06-01T00:00:00.000Z"
"3101","2016-07-05T00:00:00.000Z","5cacb2fe573836ec5706","5000","2016-07-01T00:00:00.000Z"
"3102","2016-09-26T00:00:00.000Z","5caef019c45da7022191","5000","2016-09-01T00:00:00.000Z"
"3103","2016-10-26T00:00:00.000Z","5caef019c45da7022191","5000","2016-10-01T00:00:00.000Z"
"3104","2016-11-26T00:00:00.000Z","5caef019c45da7022191","5000","2016-11-01T00:00:00.000Z"
"3105","2016-12-26T00:00:00.000Z","5caef019c45da7022191","5000","2016-12-01T00:00:00.000Z"
"3106","2017-01-26T00:00:00.000Z","5caef019c45da7022191","5000","2017-01-01T00:00:00.000Z"
"3107","2017-02-02T00:00:00.000Z","5cb156ede3f2e8d6d49b","5000","2017-02-01T00:00:00.000Z"
"3108","2016-08-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2016-08-01T00:00:00.000Z"
"3109","2016-09-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2016-09-01T00:00:00.000Z"
"3110","2016-10-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2016-10-01T00:00:00.000Z"
"3111","2016-11-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2016-11-01T00:00:00.000Z"
"3112","2016-12-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2016-12-01T00:00:00.000Z"
"3113","2017-01-16T00:00:00.000Z","5cd652a81924a56cd73a","5000","2017-01-01T00:00:00.000Z"
"3114","2016-12-12T00:00:00.000Z","5cf77377f6fb8aa6ecda","5000","2016-12-01T00:00:00.000Z"
"3115","2017-01-12T00:00:00.000Z","5cf77377f6fb8aa6ecda","5000","2017-01-01T00:00:00.000Z"
"3116","2017-02-12T00:00:00.000Z","5cf77377f6fb8aa6ecda","5000","2017-02-01T00:00:00.000Z"
